KodeName;Klasse
1AR-A-LOxy-A9_5;Variabel
1AR-A-LOxy-A9_6;Variabel
1AR-A-LOxy-A9_7;Variabel
1AR-A-LOxy-A9_8;Variabel
1AR-A-LOxy_0;Variabel
1AR-A-LOxy_1;Variabel
1AR-A-LOxy_2;Variabel
1AR-A-LOxy_3;Variabel
1AR-A-LOxy_4;Variabel
1AR-A-Lzz;Variabel
1AR-A-Lzz-A9_0;Variabel
1AR-A-Lzz-A9_1;Variabel
1AR-A-Lzz-A9_2;Variabel
1AR-A-Lzz-A9_3;Variabel
1AR-A-Lzz-A9_4;Variabel
1AR-A-Lzz-A9_5;Variabel
1AR-A-Lzz-A9_6;Variabel
1AR-A-Lzz-A9_7;Variabel
1AR-A-Lzz-A9_8;Variabel
1AR-A-Lzz_0;Variabel
1AR-A-Lzz_1;Variabel
1AR-A-Lzz_2;Variabel
1AR-A-Lzz_3;Variabel
1AR-A-Lzz_4;Variabel
1AR-A-MAsy;Variabel
1AR-A-MAsy-A9_0;Variabel
1AR-A-MAsy-A9_1;Variabel
1AR-A-MAsy-A9_2;Variabel
1AR-A-MAsy-A9_3;Variabel
1AR-A-MAsy-A9_4;Variabel
1AR-A-MAsy-A9_5;Variabel
1AR-A-MAsy-A9_6;Variabel
1AR-A-MAsy-A9_7;Variabel
1AR-A-MAsy-A9_8;Variabel
1AR-A-MAsy_0;Variabel
1AR-A-MAsy_1;Variabel
1AR-A-MAsy_2;Variabel
1AR-A-MAsy_3;Variabel
1AR-A-MAsy_4;Variabel
1AR-A-PIab;Variabel
1AR-A-PIab-A9_0;Variabel
1AR-A-PIab-A9_1;Variabel
1AR-A-PIab-A9_2;Variabel
1AR-A-PIab-A9_3;Variabel
1AR-A-PIab-A9_4;Variabel
1AR-A-PIab-A9_5;Variabel
1AR-A-PIab-A9_6;Variabel
1AR-A-PIab-A9_7;Variabel
1AR-A-PIab-A9_8;Variabel
1AR-A-PIab_0;Variabel
1AR-A-PIab_1;Variabel
1AR-A-PIab_2;Variabel
1AR-A-PIab_3;Variabel
1AR-A-PIab_4;Variabel
1AR-A-PIzz;Variabel
1AR-A-PIzz-A9_0;Variabel
1AR-A-PIzz-A9_1;Variabel
1AR-A-PIzz-A9_2;Variabel
1AR-A-PIzz-A9_3;Variabel
1AR-A-PIzz-A9_4;Variabel
1AR-A-PIzz-A9_5;Variabel
1AR-A-PIzz-A9_6;Variabel
1AR-A-PIzz-A9_7;Variabel
1AR-A-PIzz-A9_8;Variabel
1AR-A-PIzz_0;Variabel
1AR-A-PIzz_1;Variabel
1AR-A-PIzz_2;Variabel
1AR-A-PIzz_3;Variabel
1AR-A-PIzz_4;Variabel
1AR-A-POtr;Variabel
1AR-A-POtr-A9_0;Variabel
1AR-A-POtr-A9_1;Variabel
1AR-A-POtr-A9_2;Variabel
1AR-A-POtr-A9_3;Variabel
1AR-A-POtr-A9_4;Variabel
1AR-A-POtr-A9_5;Variabel
1AR-A-POtr-A9_6;Variabel
1AR-A-POtr-A9_7;Variabel
1AR-A-POtr-A9_8;Variabel
1AR-A-POtr_0;Variabel
1AR-A-POtr_1;Variabel
1AR-A-POtr_2;Variabel
1AR-A-POtr_3;Variabel
1AR-A-POtr_4;Variabel
1AR-A-POzz;Variabel
1AR-A-POzz-A9_0;Variabel
1AR-A-POzz-A9_1;Variabel
1AR-A-POzz-A9_2;Variabel
1AR-A-POzz-A9_3;Variabel
1AR-A-POzz-A9_4;Variabel
1AR-A-POzz-A9_5;Variabel
1AR-A-POzz-A9_6;Variabel
1AR-A-POzz-A9_7;Variabel
1AR-A-POzz-A9_8;Variabel
1AR-A-POzz_0;Variabel
1AR-A-POzz_1;Variabel
1AR-A-POzz_2;Variabel
1AR-A-POzz_3;Variabel
1AR-A-POzz_4;Variabel
1AR-A-PRce;Variabel
1AR-A-PRce-A9_0;Variabel
1AR-A-PRce-A9_1;Variabel
1AR-A-PRce-A9_2;Variabel
1AR-A-PRce-A9_3;Variabel
1AR-A-PRce-A9_4;Variabel
1AR-A-PRce-A9_5;Variabel
1AR-A-PRce-A9_6;Variabel
1AR-A-PRce-A9_7;Variabel
1AR-A-PRce-A9_8;Variabel
1AR-A-PRce_0;Variabel
1AR-A-PRce_1;Variabel
1AR-A-PRce_2;Variabel
1AR-A-PRce_3;Variabel
1AR-A-PRce_4;Variabel
1AR-A-PRdo;Variabel
1AR-A-PRdo-A9_0;Variabel
1AR-A-PRdo-A9_1;Variabel
1AR-A-PRdo-A9_2;Variabel
1AR-A-PRdo-A9_3;Variabel
1AR-A-PRdo-A9_4;Variabel
1AR-A-PRdo-A9_5;Variabel
1AR-A-PRdo-A9_6;Variabel
1AR-A-PRdo-A9_7;Variabel
1AR-A-PRdo-A9_8;Variabel
1AR-A-PRdo_0;Variabel
1AR-A-PRdo_1;Variabel
1AR-A-PRdo_2;Variabel
1AR-A-PRdo_3;Variabel
1AR-A-PRdo_4;Variabel
1AR-A-PRpa;Variabel
1AR-A-PRpa-A9_0;Variabel
1AR-A-PRpa-A9_1;Variabel
1AR-A-PRpa-A9_2;Variabel
1AR-A-PRpa-A9_3;Variabel
1AR-A-PRpa-A9_4;Variabel
1AR-A-PRpa-A9_5;Variabel
1AR-A-PRpa-A9_6;Variabel
1AR-A-PRpa-A9_7;Variabel
1AR-A-PRpa-A9_8;Variabel
1AR-A-PRpa_0;Variabel
1AR-A-PRpa_1;Variabel
1AR-A-PRpa_2;Variabel
1AR-A-PRpa_3;Variabel
1AR-A-PRpa_4;Variabel
1AR-A-PRsp;Variabel
1AR-A-PRsp-A9_0;Variabel
1AR-A-PRsp-A9_1;Variabel
1AR-A-PRsp-A9_2;Variabel
1AR-A-PRsp-A9_3;Variabel
1AR-A-PRsp-A9_4;Variabel
1AR-A-PRsp-A9_5;Variabel
1AR-A-PRsp-A9_6;Variabel
1AR-A-PRsp-A9_7;Variabel
1AR-A-PRsp-A9_8;Variabel
1AR-A-PRsp_0;Variabel
1AR-A-PRsp_1;Variabel
1AR-A-PRsp_2;Variabel
1AR-A-PRsp_3;Variabel
1AR-A-PRsp_4;Variabel
1AR-A-PUsy;Variabel
1AR-A-PUsy-A9_0;Variabel
1AR-A-PUsy-A9_1;Variabel
1AR-A-PUsy-A9_2;Variabel
1AR-A-PUsy-A9_3;Variabel
1AR-A-PUsy-A9_4;Variabel
1AR-A-PUsy-A9_5;Variabel
1AR-A-PUsy-A9_6;Variabel
1AR-A-PUsy-A9_7;Variabel
1AR-A-PUsy-A9_8;Variabel
1AR-A-PUsy_0;Variabel
1AR-A-PUsy_1;Variabel
1AR-A-PUsy_2;Variabel
1AR-A-PUsy_3;Variabel
1AR-A-PUsy_4;Variabel
1AR-A-PUzz;Variabel
1AR-A-PUzz-A9_0;Variabel
1AR-A-PUzz-A9_1;Variabel
1AR-A-PUzz-A9_2;Variabel
1AR-A-PUzz-A9_3;Variabel
1AR-A-PUzz-A9_4;Variabel
1AR-A-PUzz-A9_5;Variabel
1AR-A-PUzz-A9_6;Variabel
1AR-A-PUzz-A9_7;Variabel
1AR-A-PUzz-A9_8;Variabel
1AR-A-PUzz_0;Variabel
1AR-A-PUzz_1;Variabel
1AR-A-PUzz_2;Variabel
1AR-A-PUzz_3;Variabel
1AR-A-PUzz_4;Variabel
1AR-A-PYco;Variabel
1AR-A-PYco-A9_0;Variabel
1AR-A-PYco-A9_1;Variabel
1AR-A-PYco-A9_2;Variabel
1AR-A-PYco-A9_3;Variabel
1AR-A-PYco-A9_4;Variabel
1AR-A-PYco-A9_5;Variabel
1AR-A-PYco-A9_6;Variabel
1AR-A-PYco-A9_7;Variabel
1AR-A-PYco-A9_8;Variabel
1AR-A-PYco_0;Variabel
1AR-A-PYco_1;Variabel
1AR-A-PYco_2;Variabel
1AR-A-PYco_3;Variabel
1AR-A-PYco_4;Variabel
1AR-A-QU;Variabel
1AR-A-QU-A9_0;Variabel
1AR-A-QU-A9_1;Variabel
1AR-A-QU-A9_2;Variabel
1AR-A-QU-A9_3;Variabel
1AR-A-QU-A9_4;Variabel
1AR-A-QU-A9_5;Variabel
1AR-A-QU-A9_6;Variabel
1AR-A-QU-A9_7;Variabel
1AR-A-QU-A9_8;Variabel
1AR-A-QU_0;Variabel
1AR-A-QU_1;Variabel
1AR-A-QU_2;Variabel
1AR-A-QU_3;Variabel
1AR-A-QU_4;Variabel
1AR-A-RDzz;Variabel
1AR-A-RDzz-A9_0;Variabel
1AR-A-RDzz-A9_1;Variabel
1AR-A-RDzz-A9_2;Variabel
1AR-A-RDzz-A9_3;Variabel
1AR-A-RDzz-A9_4;Variabel
1AR-A-RDzz-A9_5;Variabel
1AR-A-RDzz-A9_6;Variabel
1AR-A-RDzz-A9_7;Variabel
1AR-A-RDzz-A9_8;Variabel
1AR-A-RDzz_0;Variabel
1AR-A-RDzz_1;Variabel
1AR-A-RDzz_2;Variabel
1AR-A-RDzz_3;Variabel
1AR-A-RDzz_4;Variabel
1AR-A-RUzz;Variabel
1AR-A-RUzz-A9_0;Variabel
1AR-A-RUzz-A9_1;Variabel
1AR-A-RUzz-A9_2;Variabel
1AR-A-RUzz-A9_3;Variabel
1AR-A-RUzz-A9_4;Variabel
1AR-A-RUzz-A9_5;Variabel
1AR-A-RUzz-A9_6;Variabel
1AR-A-RUzz-A9_7;Variabel
1AR-A-RUzz-A9_8;Variabel
1AR-A-RUzz_0;Variabel
1AR-A-RUzz_1;Variabel
1AR-A-RUzz_2;Variabel
1AR-A-RUzz_3;Variabel
1AR-A-RUzz_4;Variabel
1AR-A-SA;Variabel
1AR-A-SA-A9_0;Variabel
1AR-A-SA-A9_1;Variabel
1AR-A-SA-A9_2;Variabel
1AR-A-SA-A9_3;Variabel
1AR-A-SA-A9_4;Variabel
1AR-A-SA-A9_5;Variabel
1AR-A-SA-A9_6;Variabel
1AR-A-SA-A9_7;Variabel
1AR-A-SA-A9_8;Variabel
1AR-A-SA_0;Variabel
1AR-A-SA_1;Variabel
1AR-A-SA_2;Variabel
1AR-A-SA_3;Variabel
1AR-A-SA_4;Variabel
1AR-A-SAca;Variabel
1AR-A-SAca-A9_0;Variabel
1AR-A-SAca-A9_1;Variabel
1AR-A-SAca-A9_2;Variabel
1AR-A-SAca-A9_3;Variabel
1AR-A-SAca-A9_4;Variabel
1AR-A-SAca-A9_5;Variabel
1AR-A-SAca-A9_6;Variabel
1AR-A-SAca-A9_7;Variabel
1AR-A-SAca-A9_8;Variabel
1AR-A-SAca_0;Variabel
1AR-A-SAca_1;Variabel
1AR-A-SAca_2;Variabel
1AR-A-SAca_3;Variabel
1AR-A-SAca_4;Variabel
1AR-A-SAda;Variabel
1AR-A-SAda-A9_0;Variabel
1AR-A-SAda-A9_1;Variabel
1AR-A-SAda-A9_2;Variabel
1AR-A-SAda-A9_3;Variabel
1AR-A-SAda-A9_4;Variabel
1AR-A-SAda-A9_5;Variabel
1AR-A-SAda-A9_6;Variabel
1AR-A-SAda-A9_7;Variabel
1AR-A-SAda-A9_8;Variabel
1AR-A-SAda_0;Variabel
1AR-A-SAda_1;Variabel
1AR-A-SAda_2;Variabel
1AR-A-SAda_3;Variabel
1AR-A-SAda_4;Variabel
1AR-A-SApe;Variabel
1AR-A-SApe-A9_0;Variabel
1AR-A-SApe-A9_1;Variabel
1AR-A-SApe-A9_2;Variabel
1AR-A-SApe-A9_3;Variabel
1AR-A-SApe-A9_4;Variabel
1AR-A-SApe-A9_5;Variabel
1AR-A-SApe-A9_6;Variabel
1AR-A-SApe-A9_7;Variabel
1AR-A-SApe-A9_8;Variabel
1AR-A-SApe_0;Variabel
1AR-A-SApe_1;Variabel
1AR-A-SApe_2;Variabel
1AR-A-SApe_3;Variabel
1AR-A-SApe_4;Variabel
1AR-A-SAtr;Variabel
1AR-A-SAtr-A9_0;Variabel
1AR-A-SAtr-A9_1;Variabel
1AR-A-SAtr-A9_2;Variabel
1AR-A-SAtr-A9_3;Variabel
1AR-A-SAtr-A9_4;Variabel
1AR-A-SAtr-A9_5;Variabel
1AR-A-SAtr-A9_6;Variabel
1AR-A-SAtr-A9_7;Variabel
1AR-A-SAtr-A9_8;Variabel
1AR-A-SAtr_0;Variabel
1AR-A-SAtr_1;Variabel
1AR-A-SAtr_2;Variabel
1AR-A-SAtr_3;Variabel
1AR-A-SAtr_4;Variabel
1AR-A-SAzz;Variabel
1AR-A-SAzz-A9_0;Variabel
1AR-A-SAzz-A9_1;Variabel
1AR-A-SAzz-A9_2;Variabel
1AR-A-SAzz-A9_3;Variabel
1AR-A-SAzz-A9_4;Variabel
1AR-A-SAzz-A9_5;Variabel
1AR-A-SAzz-A9_6;Variabel
1AR-A-SAzz-A9_7;Variabel
1AR-A-SAzz-A9_8;Variabel
1AR-A-SAzz_0;Variabel
1AR-A-SAzz_1;Variabel
1AR-A-SAzz_2;Variabel
1AR-A-SAzz_3;Variabel
1AR-A-SAzz_4;Variabel
1AR-A-SM;Variabel
1AR-A-SM-A9_0;Variabel
1AR-A-SM-A9_1;Variabel
1AR-A-SM-A9_2;Variabel
1AR-A-SM-A9_3;Variabel
1AR-A-SM-A9_4;Variabel
1AR-A-SM-A9_5;Variabel
1AR-A-SM-A9_6;Variabel
1AR-A-SM-A9_7;Variabel
1AR-A-SM-A9_8;Variabel
1AR-A-SM_0;Variabel
1AR-A-SM_1;Variabel
1AR-A-SM_2;Variabel
1AR-A-SM_3;Variabel
1AR-A-SM_4;Variabel
1AR-A-SOau;Variabel
1AR-A-SOau-A9_0;Variabel
1AR-A-SOau-A9_1;Variabel
1AR-A-SOau-A9_2;Variabel
1AR-A-SOau-A9_3;Variabel
1AR-A-SOau-A9_4;Variabel
1AR-A-SOau-A9_5;Variabel
1AR-A-SOau-A9_6;Variabel
1AR-A-SOau-A9_7;Variabel
1AR-A-SOau-A9_8;Variabel
1AR-A-SOau_0;Variabel
1AR-A-SOau_1;Variabel
1AR-A-SOau_2;Variabel
1AR-A-SOau_3;Variabel
1AR-A-SOau_4;Variabel
1AR-A-SOzz;Variabel
1AR-A-SOzz-A9_0;Variabel
1AR-A-SOzz-A9_1;Variabel
1AR-A-SOzz-A9_2;Variabel
1AR-A-SOzz-A9_3;Variabel
1AR-A-SOzz-A9_4;Variabel
1AR-A-SOzz-A9_5;Variabel
1AR-A-SOzz-A9_6;Variabel
1AR-A-SOzz-A9_7;Variabel
1AR-A-SOzz-A9_8;Variabel
1AR-A-SOzz_0;Variabel
1AR-A-SOzz_1;Variabel
1AR-A-SOzz_2;Variabel
1AR-A-SOzz_3;Variabel
1AR-A-SOzz_4;Variabel
1AR-A-SYvu;Variabel
1AR-A-SYvu-A9_0;Variabel
1AR-A-SYvu-A9_1;Variabel
1AR-A-SYvu-A9_2;Variabel
1AR-A-SYvu-A9_3;Variabel
1AR-A-SYvu-A9_4;Variabel
1AR-A-SYvu-A9_5;Variabel
1AR-A-SYvu-A9_6;Variabel
1AR-A-SYvu-A9_7;Variabel
1AR-A-SYvu-A9_8;Variabel
1AR-A-SYvu_0;Variabel
1AR-A-SYvu_1;Variabel
1AR-A-SYvu_2;Variabel
1AR-A-SYvu_3;Variabel
1AR-A-SYvu_4;Variabel
1AR-A-TAba;Variabel
1AR-A-TAba-A9_0;Variabel
1AR-A-TAba-A9_1;Variabel
1AR-A-TAba-A9_2;Variabel
1AR-A-TAba-A9_3;Variabel
1AR-A-TAba-A9_4;Variabel
1AR-A-TAba-A9_5;Variabel
1AR-A-TAba-A9_6;Variabel
1AR-A-TAba-A9_7;Variabel
1AR-A-TAba-A9_8;Variabel
1AR-A-TAba_0;Variabel
1AR-A-TAba_1;Variabel
1AR-A-TAba_2;Variabel
1AR-A-TAba_3;Variabel
1AR-A-TAba_4;Variabel
1AR-A-TIco;Variabel
1AR-A-TIco-A9_0;Variabel
1AR-A-TIco-A9_1;Variabel
1AR-A-TIco-A9_2;Variabel
1AR-A-TIco-A9_3;Variabel
1AR-A-TIco-A9_4;Variabel
1AR-A-TIco-A9_5;Variabel
1AR-A-TIco-A9_6;Variabel
1AR-A-TIco-A9_7;Variabel
1AR-A-TIco-A9_8;Variabel
1AR-A-TIco_0;Variabel
1AR-A-TIco_1;Variabel
1AR-A-TIco_2;Variabel
1AR-A-TIco_3;Variabel
1AR-A-TIco_4;Variabel
1AR-A-ULgl;Variabel
1AR-A-ULgl-A9_0;Variabel
1AR-A-ULgl-A9_1;Variabel
1AR-A-ULgl-A9_2;Variabel
1AR-A-ULgl-A9_3;Variabel
1AR-A-ULgl-A9_4;Variabel
1AR-A-ULgl-A9_5;Variabel
1AR-A-ULgl-A9_6;Variabel
1AR-A-ULgl-A9_7;Variabel
1AR-A-ULgl-A9_8;Variabel
1AR-A-ULgl_0;Variabel
1AR-A-ULgl_1;Variabel
1AR-A-ULgl_2;Variabel
1AR-A-ULgl_3;Variabel
1AR-A-ULgl_4;Variabel
1AR-A-V;Variabel
1AR-A-V-A9_0;Variabel
1AR-A-V-A9_1;Variabel
1AR-A-V-A9_2;Variabel
1AR-A-V-A9_3;Variabel
1AR-A-V-A9_4;Variabel
1AR-A-V-A9_5;Variabel
1AR-A-V-A9_6;Variabel
1AR-A-V-A9_7;Variabel
1AR-A-V-A9_8;Variabel
1AR-A-V_0;Variabel
1AR-A-V_1;Variabel
1AR-A-V_2;Variabel
1AR-A-V_3;Variabel
1AR-A-V_4;Variabel
1AR-A-VIop;Variabel
1AR-A-VIop-A9_0;Variabel
1AR-A-VIop-A9_1;Variabel
1AR-A-VIop-A9_2;Variabel
1AR-A-VIop-A9_3;Variabel
1AR-A-VIop-A9_4;Variabel
1AR-A-VIop-A9_5;Variabel
1AR-A-VIop-A9_6;Variabel
1AR-A-VIop-A9_7;Variabel
1AR-A-VIop-A9_8;Variabel
1AR-A-VIop_0;Variabel
1AR-A-VIop_1;Variabel
1AR-A-VIop_2;Variabel
1AR-A-VIop_3;Variabel
1AR-A-VIop_4;Variabel
1AR-B;Variabel
1AR-B-AB;Variabel
1AR-B-AB-A9_0;Variabel
1AR-B-AB-A9_1;Variabel
1AR-B-AB-A9_2;Variabel
1AR-B-AB-A9_3;Variabel
1AR-B-AB-A9_4;Variabel
1AR-B-AB-A9_5;Variabel
1AR-B-AB-A9_6;Variabel
1AR-B-AB-A9_7;Variabel
1AR-B-AB-A9_8;Variabel
1AR-B-AB_0;Variabel
1AR-B-AB_1;Variabel
1AR-B-AB_2;Variabel
1AR-B-AB_3;Variabel
1AR-B-AB_4;Variabel
1AR-B-ACpl;Variabel
1AR-B-ACpl-A9_0;Variabel
1AR-B-ACpl-A9_1;Variabel
1AR-B-ACpl-A9_2;Variabel
1AR-B-ACpl-A9_3;Variabel
1AR-B-ACpl-A9_4;Variabel
1AR-B-ACpl-A9_5;Variabel
1AR-B-ACpl-A9_6;Variabel
1AR-B-ACpl-A9_7;Variabel
1AR-B-ACpl-A9_8;Variabel
1AR-B-ACpl_0;Variabel
1AR-B-ACpl_1;Variabel
1AR-B-ACpl_2;Variabel
1AR-B-ACpl_3;Variabel
1AR-B-ACpl_4;Variabel
1AR-B-ACps;Variabel
1AR-B-ACps-A9_0;Variabel
1AR-B-ACps-A9_1;Variabel
1AR-B-ACps-A9_2;Variabel
1AR-B-ACps-A9_3;Variabel
1AR-B-ACps-A9_4;Variabel
1AR-B-ACps-A9_5;Variabel
1AR-B-ACps-A9_6;Variabel
1AR-B-ACps-A9_7;Variabel
1AR-B-ACps-A9_8;Variabel
1AR-B-ACps_0;Variabel
1AR-B-ACps_1;Variabel
1AR-B-ACps_2;Variabel
1AR-B-ACps_3;Variabel
1AR-B-ACps_4;Variabel
1AR-B-AEhi;Variabel
1AR-B-AEhi-A9_0;Variabel
1AR-B-AEhi-A9_1;Variabel
1AR-B-AEhi-A9_2;Variabel
1AR-B-AEhi-A9_3;Variabel
1AR-B-AEhi-A9_4;Variabel
1AR-B-AEhi-A9_5;Variabel
1AR-B-AEhi-A9_6;Variabel
1AR-B-AEhi-A9_7;Variabel
1AR-B-AEhi-A9_8;Variabel
1AR-B-AEhi_0;Variabel
1AR-B-AEhi_1;Variabel
1AR-B-AEhi_2;Variabel
1AR-B-AEhi_3;Variabel
1AR-B-AEhi_4;Variabel
1AR-B-ALgl;Variabel
1AR-B-ALgl-A9_0;Variabel
1AR-B-ALgl-A9_1;Variabel
1AR-B-ALgl-A9_2;Variabel
1AR-B-ALgl-A9_3;Variabel
1AR-B-ALgl-A9_4;Variabel
1AR-B-ALgl-A9_5;Variabel
1AR-B-ALgl-A9_6;Variabel
1AR-B-ALgl-A9_7;Variabel
1AR-B-ALgl-A9_8;Variabel
1AR-B-ALgl_0;Variabel
1AR-B-ALgl_1;Variabel
1AR-B-ALgl_2;Variabel
1AR-B-ALgl_3;Variabel
1AR-B-ALgl_4;Variabel
1AR-B-ALin;Variabel
1AR-B-ALin-A9_0;Variabel
1AR-B-ALin-A9_1;Variabel
1AR-B-ALin-A9_2;Variabel
1AR-B-ALin-A9_3;Variabel
1AR-B-ALin-A9_4;Variabel
1AR-B-ALin-A9_5;Variabel
1AR-B-ALin-A9_6;Variabel
1AR-B-ALin-A9_7;Variabel
1AR-B-ALin-A9_8;Variabel
1AR-B-ALin_0;Variabel
1AR-B-ALin_1;Variabel
1AR-B-ALin_2;Variabel
1AR-B-ALin_3;Variabel
1AR-B-ALin_4;Variabel
1AR-B-B;Variabel
1AR-B-B-A9_0;Variabel
1AR-B-B-A9_1;Variabel
1AR-B-B-A9_2;Variabel
1AR-B-B-A9_3;Variabel
1AR-B-B-A9_4;Variabel
1AR-B-B-A9_5;Variabel
1AR-B-B-A9_6;Variabel
1AR-B-B-A9_7;Variabel
1AR-B-B-A9_8;Variabel
1AR-B-B_0;Variabel
1AR-B-B_1;Variabel
1AR-B-B_2;Variabel
1AR-B-B_3;Variabel
1AR-B-B_4;Variabel
1AR-B-BE;Variabel
1AR-B-BE-A9_0;Variabel
1AR-B-BE-A9_1;Variabel
1AR-B-BE-A9_2;Variabel
1AR-B-BE-A9_3;Variabel
1AR-B-BE-A9_4;Variabel
1AR-B-BE-A9_5;Variabel
1AR-B-BE-A9_6;Variabel
1AR-B-BE-A9_7;Variabel
1AR-B-BE-A9_8;Variabel
1AR-B-BE_0;Variabel
1AR-B-BE_1;Variabel
1AR-B-BE_2;Variabel
1AR-B-BE_3;Variabel
1AR-B-BE_4;Variabel
1AR-B-BEpe;Variabel
1AR-B-BEpe-A9_0;Variabel
1AR-B-BEpe-A9_1;Variabel
1AR-B-BEpe-A9_2;Variabel
1AR-B-BEpe-A9_3;Variabel
1AR-B-BEpe-A9_4;Variabel
1AR-B-BEpe-A9_5;Variabel
1AR-B-BEpe-A9_6;Variabel
1AR-B-BEpe-A9_7;Variabel
1AR-B-BEpe-A9_8;Variabel
1AR-B-BEpe_0;Variabel
1AR-B-BEpe_1;Variabel
1AR-B-BEpe_2;Variabel
1AR-B-BEpe_3;Variabel
1AR-B-BEpe_4;Variabel
1AR-B-BEpu;Variabel
1AR-B-BEpu-A9_0;Variabel
1AR-B-BEpu-A9_1;Variabel
1AR-B-BEpu-A9_2;Variabel
1AR-B-BEpu-A9_3;Variabel
1AR-B-BEpu-A9_4;Variabel
1AR-B-BEpu-A9_5;Variabel
1AR-B-BEpu-A9_6;Variabel
1AR-B-BEpu-A9_7;Variabel
1AR-B-BEpu-A9_8;Variabel
1AR-B-BEpu_0;Variabel
1AR-B-BEpu_1;Variabel
1AR-B-BEpu_2;Variabel
1AR-B-BEpu_3;Variabel
1AR-B-BEpu_4;Variabel
1AR-B-BEvu;Variabel
1AR-B-BEvu-A9_0;Variabel
1AR-B-BEvu-A9_1;Variabel
1AR-B-BEvu-A9_2;Variabel
1AR-B-BEvu-A9_3;Variabel
1AR-B-BEvu-A9_4;Variabel
1AR-B-BEvu-A9_5;Variabel
1AR-B-BEvu-A9_6;Variabel
1AR-B-BEvu-A9_7;Variabel
1AR-B-BEvu-A9_8;Variabel
1AR-B-BEvu_0;Variabel
1AR-B-BEvu_1;Variabel
1AR-B-BEvu_2;Variabel
1AR-B-BEvu_3;Variabel
1AR-B-BEvu_4;Variabel
1AR-B-COav;Variabel
1AR-B-COav-A9_0;Variabel
1AR-B-COav-A9_1;Variabel
1AR-B-COav-A9_2;Variabel
1AR-B-COav-A9_3;Variabel
1AR-B-COav-A9_4;Variabel
1AR-B-COav-A9_5;Variabel
1AR-B-COav-A9_6;Variabel
1AR-B-COav-A9_7;Variabel
1AR-B-COav-A9_8;Variabel
1AR-B-COav_0;Variabel
1AR-B-COav_1;Variabel
1AR-B-COav_2;Variabel
1AR-B-COav_3;Variabel
1AR-B-COav_4;Variabel
1AR-B-CR;Variabel
1AR-B-CR-A9_0;Variabel
1AR-B-CR-A9_1;Variabel
1AR-B-CR-A9_2;Variabel
1AR-B-CR-A9_3;Variabel
1AR-B-CR-A9_4;Variabel
1AR-B-CR-A9_5;Variabel
1AR-B-CR-A9_6;Variabel
1AR-B-CR-A9_7;Variabel
1AR-B-CR-A9_8;Variabel
1AR-B-CR_0;Variabel
1AR-B-CR_1;Variabel
1AR-B-CR_2;Variabel
1AR-B-CR_3;Variabel
1AR-B-CR_4;Variabel
1AR-B-CYsc;Variabel
1AR-B-CYsc-A9_0;Variabel
1AR-B-CYsc-A9_1;Variabel
1AR-B-CYsc-A9_2;Variabel
1AR-B-CYsc-A9_3;Variabel
1AR-B-CYsc-A9_4;Variabel
1AR-B-CYsc-A9_5;Variabel
1AR-B-CYsc-A9_6;Variabel
1AR-B-CYsc-A9_7;Variabel
1AR-B-CYsc-A9_8;Variabel
1AR-B-CYsc_0;Variabel
1AR-B-CYsc_1;Variabel
1AR-B-CYsc_2;Variabel
1AR-B-CYsc_3;Variabel
1AR-B-CYsc_4;Variabel
1AR-B-E;Variabel
1AR-B-E-A9_0;Variabel
1AR-B-E-A9_1;Variabel
1AR-B-E-A9_2;Variabel
1AR-B-E-A9_3;Variabel
1AR-B-E-A9_4;Variabel
1AR-B-E-A9_5;Variabel
1AR-B-E-A9_6;Variabel
1AR-B-E-A9_7;Variabel
1AR-B-E-A9_8;Variabel
1AR-B-E_0;Variabel
1AR-B-E_1;Variabel
1AR-B-E_2;Variabel
1AR-B-E_3;Variabel
1AR-B-E_4;Variabel
1AR-B-FAsy;Variabel
1AR-B-FAsy-A9_0;Variabel
1AR-B-FAsy-A9_1;Variabel
1AR-B-FAsy-A9_2;Variabel
1AR-B-FAsy-A9_3;Variabel
1AR-B-FAsy-A9_4;Variabel
1AR-B-FAsy-A9_5;Variabel
1AR-B-FAsy-A9_6;Variabel
1AR-B-FAsy-A9_7;Variabel
1AR-B-FAsy-A9_8;Variabel
1AR-B-FAsy_0;Variabel
1AR-B-FAsy_1;Variabel
1AR-B-FAsy_2;Variabel
1AR-B-FAsy_3;Variabel
1AR-B-FAsy_4;Variabel
1AR-B-FRex;Variabel
1AR-B-FRex-A9_0;Variabel
1AR-B-FRex-A9_1;Variabel
1AR-B-FRex-A9_2;Variabel
1AR-B-FRex-A9_3;Variabel
1AR-B-FRex-A9_4;Variabel
1AR-B-FRex-A9_5;Variabel
1AR-B-FRex-A9_6;Variabel
1AR-B-FRex-A9_7;Variabel
1AR-B-FRex-A9_8;Variabel
1AR-B-FRex_0;Variabel
1AR-B-FRex_1;Variabel
1AR-B-FRex_2;Variabel
1AR-B-FRex_3;Variabel
1AR-B-FRex_4;Variabel
1AR-B-FUal;Variabel
1AR-B-FUal-A9_0;Variabel
1AR-B-FUal-A9_1;Variabel
1AR-B-FUal-A9_2;Variabel
1AR-B-FUal-A9_3;Variabel
1AR-B-FUal-A9_4;Variabel
1AR-B-FUal-A9_5;Variabel
1AR-B-FUal-A9_6;Variabel
1AR-B-FUal-A9_7;Variabel
1AR-B-FUal-A9_8;Variabel
1AR-B-FUal_0;Variabel
